wrong_word,correct_word,review_label,review_reason,instances,unique_rows,wrong_in_processed_freq,correct_in_processed_freq,tweet_ids
ر,گے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,322,42812
لۓ,لئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,168,270847
نوازا,نواز,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,131,590742
ی,علی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,68,513486
چھوڑے,چھوڑ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,65,621591
واصل,اصل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,57,439199
بندا,بندہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,36,415023
بدنسلے,بدنسل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,22,133884
بڑوے,بھڑوے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,14,661982
حثیت,حیثیت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,13,287456
پٹ,پھٹ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,8,285992
مانے,پانے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,5,210559
زکات,زکوت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,4,1,350027
خائن,خان,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,660,660572
دو،,دو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,184,462575
نان,نا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,143,251026
آے,آئے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,84,359006
الو,لو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,72,584606
صل,اصل,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,57,285744
پیسا,پیسہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,33,632965
بغیرتوں,بےغیرتوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,30,10674
چیرمین,چیئرمین,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,22,645943
زاتی,ذاتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,21,46898
صیح,صحیح,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,21,287327
حیاء,حیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,12,266347
بھڑوہ,بھڑوا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,10,465680
سواد,سودا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,9,63289
آٸی,آی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,2,126998
کھولو,کھولا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,2,47850
سنگ,سینگ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,1,482749
پایا,پائہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,3,1,555286
ہ,ہے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,3080,246408
ساب,صاحب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,238,36824
شریر,شریف,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,220,395607
لعنت۔,لعنت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,168,211632
گٸی,گی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,167,190123
گھٹیاں,گھٹیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,146,655643
جئی,جی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,94,243315
ے,اے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,71,508201
کھ,کھا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,51,47850
ترے,تیرے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,50,266135
یوتھیو,یوتھیوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,46,308550
تمارے,تمہارے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,37,80229
لفافا,لفافہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,33,285975
کتو,کتوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,33,1652
بیغرتی,بےغیرتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,20,263865
بھوک,بھونک,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,16,84295
دکھنے,دیکھنے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,16,268655
خریدا,غریدہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,13,265892
زرائع,ذرائع,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,12,266397
کینٹینر,کنٹینر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,12,267666
چودا,چود,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,11,492334
سیکھایا,سکھایا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,4,312746
حرم,بھرم,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,2,214840
تفصیلی,ہوگی؟تفصیلی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,1,377178
مرزیوں,مرزئیوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,2,1,375148
رکیک,کے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,4087,49394
اور۔,اور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,2799,387663
نین,میں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,2642,80587
نئ,نہیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1576,449575
تو،,تو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1365,257711
بو,ہو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,893,240405
ٹم,تم,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,414,635833
ں,نہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,414,502065
ریا,رہا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,404,270961
قادیانی،,قادیانی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,267,219693
فوج،,فوج,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,213,227117
چھور,چور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,171,503979
کھٹیا,گھٹیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,146,19451
دنیاں,دنیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,134,549130
کتے۔,کتے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,111,220485
ہوی,ہوئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,78,84806
پالٹی,پارٹی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,75,499537
جاہیں,جائیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,70,20189
جاتیں,جاتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,63,340616
تور,طور,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,59,272900
پونا,ہونا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,58,509751
باتھ,ہاتھ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,52,210525
ہیسے,پیسے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,46,36758
خنجر,کنجر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,44,286094
گلیز,غلیظ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,42,55303
جال,حال,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,41,286021
زمہ,ذمہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,36,505554
دوبارا,دوبارہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,33,629149
خد,حد,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,31,270211
ڈاکوں,ڈاکو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,29,265413
نیچھے,نیچے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,26,10197
جنہم,جہنم,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,24,211489
چوتھیا,چوتیا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,24,84567
ہودہ,قسم,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,24,223018
ڈھیل,ڈال,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,23,490495
نئ,نئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,22,490495
بگھوڑا,بھگوڑا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,21,576244
ذانی,زانی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,18,661124
عزاب,عذاب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,16,125489
ہوٸے,ہوۓ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,14,267555
بتاے,بتائے,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,12,286921
بگوڑی,بھگوڑی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,10,270103
بیکاری,بھکاری,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,10,365562
خریدہ,خرید,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,10,270173
مظبوط,مضبوط,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,10,356914
کھاتی,کھوتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,10,148267
عطإ,عطاء,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,9,6446
دلالو,دلالوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,8,10553
ٹوئیٹر,ٹویٹر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,8,30028
تارک,طارق,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,7,309484
نشی,نشہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,6,590333
چھڑا,چڑھا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,6,285954
بردار,برادر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,5,273943
موچھوں,مونچھوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,4,267918
پھٹوارن,پٹوارن,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,4,81171
ہوی,ہوئیں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,4,508201
بدتہزیب,بدتہذیب,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,3,285931
بندو,بندوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,3,640476
سکھا,سکھاتا,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,3,26628
میلو,میلوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,2,628524
کائی,کاٹی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,2,268654
کنڈم,کنڈوم,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,2,285992
بینالاقوامی,بینالقوامی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,464133
دھرا,دھرہ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,283856
روتی,رتی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,270760
هو,هوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,470928
کھسروں,خسروں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,269577
کیلومیٹر,کلومیٹر,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,541931
گانگ,کانگ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,427811
گستاخِ,۔گستاخِ,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,136649
گھڑے,گھڑو,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,1,1,1,439199
ھے,ہے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",21,16,366,3080,"7164,7164,10136,45180,80882,82134,82134,82134,82134,82670,84720,89641,103201,107384,122634,124745,124745,200432,220567,221358,556873"
اپ,آپ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",20,15,41,527,"15351,43582,43582,43582,43582,59431,83748,270012,392995,442033,455844,455844,467545,469920,469920,477134,600520,645915,651259,661139"
ھیں,ہیں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",11,8,89,1419,"45488,72509,76983,76983,84511,186961,221358,221358,265786,265786,290753"
ھو,ہو,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",8,6,103,893,"45180,72509,85194,87282,200432,324873,324873,324873"
مین,میں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",8,7,18,2642,"36758,221763,226978,266194,538780,605422,605422,665066"
تُم,تم,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",7,5,2,414,"232730,232730,266007,280510,418532,628841,628841"
ھی,ہی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",6,5,34,644,"7164,45488,84511,84511,122634,658574"
ھم,ہم,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",5,5,20,376,"72509,86860,89641,200432,254929"
آپنے,اپنے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",5,5,5,394,"45488,224265,416044,424710,633538"
رھا,رہا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",4,4,29,404,"10713,113667,432816,556873"
ا,آ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",4,4,13,142,"262635,285824,406306,524287"
اج,آج,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",4,4,11,279,"15971,214512,266007,460418"
نھیں,نہیں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",4,4,6,1576,"228374,283788,322460,432816"
ھے۔,ہے۔,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,2,37,359,"113667,122634,122634"
رھے,رہے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,2,30,438,"76983,76983,186961"
ھوا,ہوا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,15,217,"83493,107384,594227"
تمھارا,تمہارا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,13,29,"430602,502771,534298"
کوٸی,کوئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,11,443,"6446,266201,325911"
آوٹ,آؤٹ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,4,6,"251933,252095,252941"
اتی,آتی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,3,39,"455844,508401,524287"
آپنی,اپنی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,2,318,"3290,270470,272923"
ائے,آئے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,3,1,84,"266007,292992,461351"
اخر,آخر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,2,1,27,"455844,662197,662197"
مذھب,مذہب,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",3,2,1,24,"360406,360406,541148"
بیغیرت,بےغیرت,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,41,146,"63427,287409"
اُس,اس,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,27,1379,"285878,594433"
تمھارے,تمہارے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,26,37,"534298,571715"
جاو,جاؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,20,33,"251933,257181"
تمھاری,تمہاری,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,18,48,"433905,638279"
ھوتا,ہوتا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,17,122,"84511,103201"
ھوتی,ہوتی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,12,78,"103201,122634"
اپکو,آپکو,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,1,5,21,"59431,59431"
ہین,ہیں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,1,3,1419,"461269,461269"
ازاد,آزاد,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,3,77,"144417,323042"
ایا,آیا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,3,63,"461365,571829"
باھر,باہر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,3,59,"254929,649729"
بتاو,بتاؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,3,13,"220116,231068"
آس,اس,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,2,1379,"159240,405379"
بہی,بھی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,1,2,1318,"344870,344870"
کھ,کہ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,2,960,"45445,469920"
بھاٸی,بھائی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,2,114,"63004,418231"
مُنہ,منہ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,1,2,71,"399278,399278"
ھاتھ,ہاتھ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,2,52,"289336,633538"
اگے,آگے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,2,36,"36790,662197"
پہر,پھر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,274,"54805,282748"
بھت,بہت,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,208,"270469,444512"
ھوگا,ہوگا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,78,"82245,569244"
یھودی,یہودی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,58,"313896,575916"
ادمی,آدمی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,39,"36790,42812"
اواز,آواز,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,33,"442352,447979"
یوتھئے,یوتھیے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",2,2,1,28,"269662,533710"
آئے,آئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,84,180,48952
اے,آے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,71,3,267065
او,آو,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,56,6,266284
بی,بے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,45,98,286976
کیلیے,کیلئے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,18,111,285763
اُن,ان,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,16,702,266007
اِن,ان,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,13,702,265970
تمھیں,تمہیں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,12,44,469208
دیئے,دئیے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,11,8,474063
آور,اور,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,10,2799,64392
اِس,اس,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,10,1379,564840
ھر,ہر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,10,168,10713
انا,آنا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,9,24,597524
وھاں,وہاں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,6,55,87282
آو,آؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,6,7,241164
رھی,رہی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,5,209,85194
ائی,آئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,5,180,279793
ھو۔,ہو۔,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,5,29,122634
کُتے,کتے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,4,111,540383
آٸی,آئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,3,180,290719
کیون,کیوں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,3,153,285876
بکاو,بکاؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,3,7,261125
بھئ,بھی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,1318,414505
آب,اب,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,410,263039
آمریکہ,امریکہ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,125,211489
بیشرم,بےشرم,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,86,272923
سُن,سن,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,34,265234
آفسوس,افسوس,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,28,271492
رھتا,رہتا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,19,10136
کرواو,کرواؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,2,4,36790
تُو,تو,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,1365,418532
کوئئ,کوئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,443,43582
کویئ,کوئی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,443,107376
آگر,اگر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,288,23755
گیے,گئے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,135,380520
یھی,یہی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,104,10713
ارمی,آرمی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,63,503100
اتا,آتا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,34,468423
اتے,آتے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,30,447979
ھاں,ہاں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,27,103349
سؤر,سور,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,26,567975
اصف,آصف,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,23,20099
بغضِ,بغض,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,19,10526
نیے,نئے,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,18,662174
مھاجروں,مہاجروں,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,15,79775
اسمان,آسمان,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,14,16160
ذھنی,ذہنی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,12,347609
گستاخِ,گستاخ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,12,571971
سقوطِ,سقوط,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,6,610415
امیز,آمیز,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,4,396975
لگاو,لگاؤ,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,1,1,4,341581
