row_index,TweetId,occurrence_in_row,alignment_type,wrong_word,correct_word,review_label,review_reason,wrong_in_processed_freq,correct_in_processed_freq,wrong_in_original_freq,edit_distance,orthographic_variant,original_block,processed_block,CleanOriginal,CleanProcessed,TweetOriginal,TweetProcess
203,10277,1,token_replace,بغیرت,بےغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,29,146,33,1,False,بغیرت,بےغیرت,بغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کورشتہ دینے کا اظہار بھی کرتے ہیں اور بغیرت دوسروں کو کہتے ہیں,بےغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کو رشتہ دینے کا اظہار بھی کرتے ہیں اور بےغیرت دوسروں کو کہتے ہیں,@ansarkhankhichi بغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کورشتہ دینے کا اظہار بھی کرتے ہیں اور بغیرت دوسروں کو کہتے ہیں,@ansarkhankhichi بےغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کو رشتہ دینے کا اظہار بھی کرتے ہیں اور بےغیرت دوسروں کو کہتے ہیں
203,10277,2,token_replace,بغیرت,بےغیرت,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,29,146,33,1,False,بغیرت,بےغیرت,بغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کورشتہ دینے کا اظہار بھی کرتے ہیں اور بغیرت دوسروں کو کہتے ہیں,بےغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کو رشتہ دینے کا اظہار بھی کرتے ہیں اور بےغیرت دوسروں کو کہتے ہیں,@ansarkhankhichi بغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کورشتہ دینے کا اظہار بھی کرتے ہیں اور بغیرت دوسروں کو کہتے ہیں,@ansarkhankhichi بےغیرت قوم کے اوپر روشنی ڈالنے پر مولانا کو یوتھیے گالیاں دے رہے ہیں عجیب اس قوم کی منطق ہے ناچ ناچ کر اپنے لیڈر کو رشتہ دینے کا اظہار بھی کرتے ہیں اور بےغیرت دوسروں کو کہتے ہیں
218,10526,1,token_replace,بغضِ,بغض,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,19,2,0,True,بغضِ,بغض,صرف بغضِ عمران ہے اور کچھ نہیں محظ پی ڈی ایم پٹواریوں کا مربہ کی پالیسی پر عمل کرتا ہے اور صرف انتظار کر رہا ہے کہ پی ٹی آئی کی حکومت آئے اور فساد برپا کرے مذہب کا نام استعمال کر کے,صرف بغض عمران ہے اور کچھ نہیں محض پی ڈی ایم پٹواریوں کا مربہ کی پالیسی پر عمل کرتا ہے اور صرف انتظار کر رہا ہے کہ پی ٹی آئی کی حکومت آئے اور فساد برپا کرے مذہب کا نام استعمال کر کے,@evj8VK6zJSQ4sOC @shahidkarim828 @rajaraf41191434 @JameWiliams صرف بغضِ عمران ہے اور کچھ نہیں محظ پی ڈی ایم (پٹواریوں کا مربہ) کی پالیسی پر عمل کرتا ہے اور صرف انتظار کر رہا ہے کہ پی ٹی آئی کی حکومت آئے اور فساد برپا کرے مذہب کا نام استعمال کر کے-,@evj8VK6zJSQ4sOC @shahidkarim828 @rajaraf41191434 @JameWiliams صرف بغض عمران ہے اور کچھ نہیں محض پی ڈی ایم (پٹواریوں کا مربہ) کی پالیسی پر عمل کرتا ہے اور صرف انتظار کر رہا ہے کہ پی ٹی آئی کی حکومت آئے اور فساد برپا کرے مذہب کا نام استعمال کر کے-
220,10553,1,token_replace,دلالو,دلالوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,8,2,1,False,دلالو,دلالوں,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی أئی کے دلالو میں ۔مطلب نکل جانے کے بعد تم لوگ گالیا دیتے ھو,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی آئی کے دلالوں میں ۔مطلب نکل جانے کے بعد تم لوگ گالیاں دیتے ھو,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی أئی کے دلالو میں ۔مطلب نکل جانے کے بعد تم لوگ گالیا دیتے ھو https://t.co/Cjub5WEaU0,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی آئی  کے دلالوں میں ۔مطلب نکل جانے کے بعد تم لوگ گالیاں دیتے ھو 
220,10553,1,token_replace,گالیا,گالیاں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,1,41,3,1,False,گالیا,گالیاں,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی أئی کے دلالو میں ۔مطلب نکل جانے کے بعد تم لوگ گالیا دیتے ھو,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی آئی کے دلالوں میں ۔مطلب نکل جانے کے بعد تم لوگ گالیاں دیتے ھو,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی أئی کے دلالو میں ۔مطلب نکل جانے کے بعد تم لوگ گالیا دیتے ھو https://t.co/Cjub5WEaU0,تم بہت ھی شوق سے اپنی ماں کو اپنی بہنوں کو اور اپنی بہنوں کی بیٹیوں کو اس سے چدواتے تھے اور اپنی جیب میں نوٹ ڈالٹے تھے جب تو تم اس کو گالیاں نہیں دیتے تھے ۔یہی تو بات ھے پی ٹی آئی  کے دلالوں میں ۔مطلب نکل جانے کے بعد تم لوگ گالیاں دیتے ھو 
227,10674,1,token_replace,بغیرتوں,بےغیرتوں,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,3,30,4,1,False,بغیرتوں,بےغیرتوں,پٹواریوں ہمت کرو اور مقابلہ کرو بے غیرتیاں نہ کرو۔۔۔ بغیرتوں,پٹواریوں ہمت کرو اور مقابلہ کرو بےغیرتیاں نہ کرو۔۔۔ بےغیرتوں,"@imkushi1 Done✅
پٹواریوں ہمت کرو اور  مقابلہ کرو 
بے غیرتیاں نہ کرو۔۔۔
بغیرتوں","@imkushi1 Done✅
پٹواریوں ہمت کرو اور  مقابلہ کرو 
بےغیرتیاں نہ کرو۔۔۔
بےغیرتوں"
233,10713,1,token_replace,ھر,ہر,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",10,168,11,1,True,ھر,ہر,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں
233,10713,1,token_replace,یھی,یہی,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",1,104,2,1,True,یھی,یہی,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں
233,10713,1,token_replace,رھا,رہا,probably_spelling_or_orthographic,"source also appears in processed corpus, but pair is a common orthographic variant",29,404,21,1,True,رھا,رہا,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ھئں بیچاروں کے دماغ میں ھر وقت یھی چل رھا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں,@ImranRiazKhan یہ بیچارے بس اپنی ناعقلی کی وجہ سے ایسی باتیں کرتے ہیں بیچاروں کے دماغ میں ہر وقت یہی چل رہا ھوتا ھے اس لیے ایسی بکواسیات کرتے ھیں
238,10853,1,token_replace,آئ,آئی,possible_real_word_candidate,source token appears somewhere in processed corpus; needs lexicon/human review,2,180,18,1,False,آئ,آئی,پی ٹی آئ بھی اسی نقشِ قدم پر چلتے ہوۓ نیازی کی قبر بنوالے کیونکہ چار سالہ کارکردگی زیرو ہے,پی ٹی آئی بھی اسی نقشِ قدم پر چلتے ہوۓ نیازی کی قبر بنوالے کیونکہ چار سالہ کارکردگی زیرو ہے,@Skiper786 پی ٹی آئ بھی اسی نقشِ قدم پر چلتے ہوۓ نیازی کی قبر بنوالے کیونکہ چار سالہ کارکردگی زیرو ہے,@Skiper786 پی ٹی آئی بھی اسی نقشِ قدم پر چلتے ہوۓ نیازی کی قبر بنوالے کیونکہ چار سالہ کارکردگی زیرو ہے
250,11436,1,token_replace,دیر,دے,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,17,221,17,2,False,دیر,دے,یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دیر کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں انکو بتاتا چلو یہ نہیں ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنا عوام کیسی کو نہیں چھوڑے گی,یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دے کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں انکو بتاتا چلوں یہ نہیں ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنی عوام کسی کو نہیں چھوڑے گی,"یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دیر کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں
انکو بتاتا چلو یہ 1992 نہیں 2022 ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنا عوام کیسی کو نہیں چھوڑے گی
#AltafNeedsJustice
#الطاف_کا_پاکستان_زندہ_باد https://t.co/GzDDKdSPDj","یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دے کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں
انکو بتاتا چلوں یہ 1992 نہیں 2022 ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنی عوام کسی کو نہیں چھوڑے گی

 "
250,11436,1,token_replace,چلو,چلوں,likely_real_word_contextual,manual full-corpus review: source and target are valid words/forms in context,12,2,12,1,False,چلو,چلوں,یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دیر کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں انکو بتاتا چلو یہ نہیں ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنا عوام کیسی کو نہیں چھوڑے گی,یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دے کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں انکو بتاتا چلوں یہ نہیں ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنی عوام کسی کو نہیں چھوڑے گی,"یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دیر کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں
انکو بتاتا چلو یہ 1992 نہیں 2022 ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنا عوام کیسی کو نہیں چھوڑے گی
#AltafNeedsJustice
#الطاف_کا_پاکستان_زندہ_باد https://t.co/GzDDKdSPDj","یہ سارے بیغرت کی نسل لندن کورٹ میں جھوٹی گواہی دے کر اور میڈیا پر خود کو عوام کی نظر میں بے قصور ظاہر کررہے ہیں
انکو بتاتا چلوں یہ 1992 نہیں 2022 ہے عوام سب جانتی ہے تم نے کیا کیا حرامی پنا دیکھایا اپنی عوام کسی کو نہیں چھوڑے گی

 "
